,tile_names,xs,ys,incorrect_chip_paths
2407,m_3712205_ne_10_060_20180723.tif,19,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000140.jpg
2408,m_3712205_ne_10_060_20180723.tif,20,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000141.jpg
2409,m_3712205_ne_10_060_20180723.tif,20,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000141.jpg
2410,m_3712205_ne_10_060_20180723.tif,18,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000163.jpg
2411,m_3712205_ne_10_060_20180723.tif,18,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000163.jpg
2412,m_3712205_ne_10_060_20180723.tif,19,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000164.jpg
2413,m_3712205_ne_10_060_20180723.tif,19,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000164.jpg
2414,m_3712205_ne_10_060_20180723.tif,20,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000165.jpg
2415,m_3712205_ne_10_060_20180723.tif,20,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000165.jpg
2416,m_3712205_ne_10_060_20180723.tif,19,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000188.jpg
2417,m_3712205_ne_10_060_20180723.tif,19,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000188.jpg
2418,m_3712205_ne_10_060_20180723.tif,20,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000189.jpg
2419,m_3712205_ne_10_060_20180723.tif,20,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000189.jpg
2420,m_3712205_ne_10_060_20180723.tif,19,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000212.jpg
2421,m_3712205_ne_10_060_20180723.tif,19,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000212.jpg
2422,m_3712205_ne_10_060_20180723.tif,20,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000213.jpg
2423,m_3712205_ne_10_060_20180723.tif,20,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000213.jpg
2424,m_3712205_ne_10_060_20180723.tif,21,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000214.jpg
2425,m_3712205_ne_10_060_20180723.tif,21,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000214.jpg
2426,m_3712205_ne_10_060_20180723.tif,20,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000237.jpg
2427,m_3712205_ne_10_060_20180723.tif,20,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000237.jpg
2428,m_3712205_ne_10_060_20180723.tif,21,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000238.jpg
2429,m_3712205_ne_10_060_20180723.tif,21,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_ne_10_060_20180723_000238.jpg
2430,m_3712205_se_10_060_20180723.tif,9,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000082.jpg
2431,m_3712205_se_10_060_20180723.tif,9,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000082.jpg
2432,m_3712205_se_10_060_20180723.tif,10,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000107.jpg
2433,m_3712205_se_10_060_20180723.tif,10,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000107.jpg
2434,m_3712205_se_10_060_20180723.tif,7,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000152.jpg
2435,m_3712205_se_10_060_20180723.tif,7,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000152.jpg
2436,m_3712205_se_10_060_20180723.tif,8,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000153.jpg
2437,m_3712205_se_10_060_20180723.tif,8,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000153.jpg
2438,m_3712205_se_10_060_20180723.tif,8,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000177.jpg
2439,m_3712205_se_10_060_20180723.tif,8,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000177.jpg
2440,m_3712205_se_10_060_20180723.tif,12,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000301.jpg
2441,m_3712205_se_10_060_20180723.tif,12,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712205_se_10_060_20180723_000301.jpg
2442,m_3712206_sw_10_060_20180723.tif,3,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000004.jpg
2443,m_3712206_sw_10_060_20180723.tif,3,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000004.jpg
2444,m_3712206_sw_10_060_20180723.tif,4,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000005.jpg
2445,m_3712206_sw_10_060_20180723.tif,4,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000005.jpg
2446,m_3712206_sw_10_060_20180723.tif,3,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000028.jpg
2447,m_3712206_sw_10_060_20180723.tif,3,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000028.jpg
2448,m_3712206_sw_10_060_20180723.tif,13,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000062.jpg
2449,m_3712206_sw_10_060_20180723.tif,13,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000062.jpg
2450,m_3712206_sw_10_060_20180723.tif,19,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000116.jpg
2451,m_3712206_sw_10_060_20180723.tif,19,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000116.jpg
2452,m_3712206_sw_10_060_20180723.tif,20,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000117.jpg
2453,m_3712206_sw_10_060_20180723.tif,20,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000117.jpg
2454,m_3712206_sw_10_060_20180723.tif,19,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000140.jpg
2455,m_3712206_sw_10_060_20180723.tif,19,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000140.jpg
2456,m_3712206_sw_10_060_20180723.tif,20,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000141.jpg
2457,m_3712206_sw_10_060_20180723.tif,20,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000141.jpg
2458,m_3712206_sw_10_060_20180723.tif,0,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000169.jpg
2459,m_3712206_sw_10_060_20180723.tif,0,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000169.jpg
2460,m_3712206_sw_10_060_20180723.tif,1,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000170.jpg
2461,m_3712206_sw_10_060_20180723.tif,1,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000170.jpg
2462,m_3712206_sw_10_060_20180723.tif,1,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000194.jpg
2463,m_3712206_sw_10_060_20180723.tif,1,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000194.jpg
2464,m_3712206_sw_10_060_20180723.tif,2,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000195.jpg
2465,m_3712206_sw_10_060_20180723.tif,2,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000195.jpg
2466,m_3712206_sw_10_060_20180723.tif,1,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000218.jpg
2467,m_3712206_sw_10_060_20180723.tif,1,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000218.jpg
2468,m_3712206_sw_10_060_20180723.tif,2,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000219.jpg
2469,m_3712206_sw_10_060_20180723.tif,2,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000219.jpg
2470,m_3712206_sw_10_060_20180723.tif,2,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000243.jpg
2471,m_3712206_sw_10_060_20180723.tif,2,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000243.jpg
2472,m_3712206_sw_10_060_20180723.tif,1,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000266.jpg
2473,m_3712206_sw_10_060_20180723.tif,1,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000266.jpg
2474,m_3712206_sw_10_060_20180723.tif,3,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000268.jpg
2475,m_3712206_sw_10_060_20180723.tif,3,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000268.jpg
2476,m_3712206_sw_10_060_20180723.tif,14,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000303.jpg
2477,m_3712206_sw_10_060_20180723.tif,14,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000303.jpg
2478,m_3712206_sw_10_060_20180723.tif,3,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000340.jpg
2479,m_3712206_sw_10_060_20180723.tif,3,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000340.jpg
2480,m_3712206_sw_10_060_20180723.tif,20,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000381.jpg
2481,m_3712206_sw_10_060_20180723.tif,20,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_37122_m_3712206_sw_10_060_20180723_000381.jpg
2482,m_3812262_se_10_060_20180723.tif,12,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000061.jpg
2483,m_3812262_se_10_060_20180723.tif,12,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000061.jpg
2484,m_3812262_se_10_060_20180723.tif,13,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000062.jpg
2485,m_3812262_se_10_060_20180723.tif,13,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000062.jpg
2486,m_3812262_se_10_060_20180723.tif,12,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000085.jpg
2487,m_3812262_se_10_060_20180723.tif,12,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000085.jpg
2488,m_3812262_se_10_060_20180723.tif,13,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000086.jpg
2489,m_3812262_se_10_060_20180723.tif,13,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000086.jpg
2490,m_3812262_se_10_060_20180723.tif,13,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000110.jpg
2491,m_3812262_se_10_060_20180723.tif,13,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000110.jpg
2492,m_3812262_se_10_060_20180723.tif,14,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000111.jpg
2493,m_3812262_se_10_060_20180723.tif,14,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000111.jpg
2494,m_3812262_se_10_060_20180723.tif,13,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000134.jpg
2495,m_3812262_se_10_060_20180723.tif,13,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000134.jpg
2496,m_3812262_se_10_060_20180723.tif,14,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000135.jpg
2497,m_3812262_se_10_060_20180723.tif,14,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000135.jpg
2498,m_3812262_se_10_060_20180723.tif,15,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000160.jpg
2499,m_3812262_se_10_060_20180723.tif,15,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000160.jpg
2500,m_3812262_se_10_060_20180723.tif,0,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000217.jpg
2501,m_3812262_se_10_060_20180723.tif,0,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000217.jpg
2502,m_3812262_se_10_060_20180723.tif,0,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000241.jpg
2503,m_3812262_se_10_060_20180723.tif,0,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000241.jpg
2504,m_3812262_se_10_060_20180723.tif,1,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000242.jpg
2505,m_3812262_se_10_060_20180723.tif,1,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000242.jpg
2506,m_3812262_se_10_060_20180723.tif,3,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000244.jpg
2507,m_3812262_se_10_060_20180723.tif,3,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000244.jpg
2508,m_3812262_se_10_060_20180723.tif,4,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000245.jpg
2509,m_3812262_se_10_060_20180723.tif,4,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000245.jpg
2510,m_3812262_se_10_060_20180723.tif,1,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000266.jpg
2511,m_3812262_se_10_060_20180723.tif,1,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000266.jpg
2512,m_3812262_se_10_060_20180723.tif,2,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000267.jpg
2513,m_3812262_se_10_060_20180723.tif,2,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000267.jpg
2514,m_3812262_se_10_060_20180723.tif,3,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000268.jpg
2515,m_3812262_se_10_060_20180723.tif,3,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\ca_60cm_2018_38122_m_3812262_se_10_060_20180723_000268.jpg
