X,Y,FID,Company,Site,State_Name,PADD,LONGITUDE,LATITUDE,Source
-95.364624,29.976902,643,GULF COAST ENERGY LLC,NORTH HOUSTON,Texas,3,-95.364624,29.976902,EIA815
-91.03739,30.21176,644,ENLINK PROCESSING SERVICES LLC,RIVERSIDE FRACTIONATION PLANT,Louisiana,3,-91.03739,30.21176,EIA815
-73.7524,42.64231,645,GLOBAL COMPANIES LLC,ALBANY,New York,1,-73.7524,42.64231,EIA815
-72.535781,42.147797,646,GLOBAL CO LLC,SPRINGFIELD,Massachusetts,1,-72.535781,42.147797,EIA815
-71.045187,42.387028,647,GLOBAL CO LLC,CHELSEA,Massachusetts,1,-71.045187,42.387028,EIA815
-70.498675,41.770656,648,GLOBAL CO LLC,SANDWICH,Massachusetts,1,-70.498675,41.770656,EIA815
-70.282723,43.634267,649,GLOBAL CO LLC,SOUTH PORTLAND,Maine,1,-70.282723,43.634267,EIA815
-72.648783,41.719617,650,GLOBAL CO LLC,WETHERSFIELD,Connecticut,1,-72.648783,41.719617,EIA815
-73.160248,41.170158,651,GLOBAL CO LLC,BRIDGEPORT,Connecticut,1,-73.160248,41.170158,EIA815
-73.22187,44.45582,652,GLOBAL CO LLC,BURLINGTON,Vermont,1,-73.22187,44.45582,EIA815
-75.555204,40.51554,653,GLOBAL CO LLC,MACUNGIE,Pennsylvania,1,-75.555204,40.51554,EIA815
-73.526837,40.874705,654,GLOBAL CO LLC,OYSTER BAY,New York,1,-73.526837,40.874705,EIA815
-71.006929,42.39932,655,GLOBAL COMPANIES LLC,REVERE,Massachusetts,1,-71.006929,42.39932,EIA815
-74.010051,41.486355,656,GLOBAL COMPANIES LLC,NEWBURGH,New York,1,-74.010051,41.486355,EIA815
-73.647749,40.82892,657,GLOBAL COMPANIES LLC,GLENNWOOD LANDING,New York,1,-73.647749,40.82892,EIA815
-73.746616,40.625713,658,GLOBAL COMPANIES LLC,INWOOD,New York,1,-73.746616,40.625713,EIA815
-74.014238,41.474799,659,GLOBAL CO LLC,CARGO NEWBURGH,New York,1,-74.014238,41.474799,EIA815
-74.013233,41.480575,660,GLOBAL CO LLC,SOUTH NEWBURGH,New York,1,-74.013233,41.480575,EIA815
-74.011467,41.483681,661,GLOBAL CO LLC,NORTH NEWBURGH,New York,1,-74.011467,41.483681,EIA815
-73.754222,42.630917,662,GLOBAL COMPANIES LLC,ERIE BLVD,New York,1,-73.754222,42.630917,EIA815
-81.823308,38.388136,663,GO-MART INC,AMANDAVILLE RIVER TERM,West Virginia,1,-81.823308,38.388136,EIA815
-80.181683,38.919744,664,GO-MART INC,ST MARYS REFINING CO,West Virginia,1,-80.181683,38.919744,EIA815
-108.712825,39.145506,665,GOLDEN GATESET PETRO PARTNERS OF NV,FRUITA,Colorado,4,-108.712825,39.145506,EIA815
-80.03555,40.46777,666,GORDON TERMINAL SERVICE CO,MCKEES ROCKS,Pennsylvania,1,-80.03555,40.46777,EIA815
-74.1018,40.652318,667,GORDON TERMINAL SERVICE CO,BAYONNE,New Jersey,1,-74.1018,40.652318,EIA815
-86.829546,33.535475,668,BIRMINGHAM BIOENERGY PARTNERS LLC,BIRMINGHAM,Alabama,3,-86.829546,33.535475,EIA815
-81.345497,41.314965,669,GUTTMAN OIL CO,AURORA,Ohio,2,-81.345497,41.314965,EIA815
-79.877173,40.124667,670,GUTTMAN OIL CO,BELLE VERNON,Pennsylvania,1,-79.877173,40.124667,EIA815
-79.989385,39.660609,671,GUTTMAN OIL CO,STAR CITY,West Virginia,1,-79.989385,39.660609,EIA815
-151.156879,60.491881,672,PETRO 49 INC,SOLDOTNA,Alaska,5,-151.156879,60.491881,EIA815
-151.410169,59.600742,673,PETRO 49 INC,HOMER,Alaska,5,-151.410169,59.600742,EIA815
-152.403157,57.787483,674,PETRO 49 INC,KODIAK,Alaska,5,-152.403157,57.787483,EIA815
-149.439987,60.102938,675,PETRO 49 INC,BARGE DIVISION,Alaska,5,-149.439987,60.102938,EIA815
-131.627277,55.334778,676,PETRO 49 INC,KETCHIKAN,Alaska,5,-131.627277,55.334778,EIA815
-133.148419,55.47569,677,PETRO 49 INC,CRAIG,Alaska,5,-133.148419,55.47569,EIA815
-132.968378,56.807715,678,PETRO 49 INC,PETERSBURG,Alaska,5,-132.968378,56.807715,EIA815
-135.325461,57.050978,679,PETRO 49 INC,SITKA,Alaska,5,-135.325461,57.050978,EIA815
-135.313429,59.459855,680,PETRO 49 INC,SKAGWAY,Alaska,5,-135.313429,59.459855,EIA815
-134.435327,58.297855,681,PETRO 49 INC,JUNEAU,Alaska,5,-134.435327,58.297855,EIA815
-132.384234,56.464131,682,PETRO 49 INC,WRANGELL,Alaska,5,-132.384234,56.464131,EIA815
-70.090199,41.270955,683,HARBOR FUEL OIL CORP,NANTUCKET,Massachusetts,1,-70.090199,41.270955,EIA815
-73.16562,41.16722,684,HARBORVIEW TERMINALS INC,HARBORVIEW TERMINALS INC,Connecticut,1,-73.16562,41.16722,EIA815
-73.804007,42.26944,685,PECKHAM INDUSTRIES INC,PECKHAM INDUSTRIES INC,New York,1,-73.804007,42.26944,EIA815
-122.759431,45.579956,686,PACIFIC TERMINAL SERVICES INC,PORTLAND,Oregon,5,-122.759431,45.579956,EIA815
-115.139974,36.171915,687,UNEV LAS VEGAS TERMINAL,NORTH LAS VEGAS,Nevada,5,-115.139974,36.171915,EIA815
-113.061764,37.67795,688,UNEV CEDAR CITY TRMNL,CEDAR CITY,Utah,4,-113.061764,37.67795,EIA815
-97.373248,25.958699,689,MAVERICK TRMNLS BROWNSVILLE LLC,MTB,Texas,3,-97.373248,25.958699,EIA815
-97.371376,25.957321,690,MAVERICK FUEL OIL TERMINAL LLC,MFO,Texas,3,-97.371376,25.957321,EIA815
-93.996933,29.8667,691,GT LOGISTICS LLC,GT OMNIPORT,Texas,3,-93.996933,29.8667,EIA815
-97.449058,27.825157,692,MAVERICK TERMINALS CORPUS LLC,MAVERICK TERMINALS CORPUS LLC,Texas,3,-97.449058,27.825157,EIA815
-87.743955,41.818632,693,HERITAGE ASPHALT LLC,CHICAGO,Illinois,2,-87.743955,41.818632,EIA815
-82.99771,40.10728,694,HERITAGE ASPHALT LLC,COLUMBUS,Ohio,2,-82.99771,40.10728,EIA815
-85.816873,41.23288,695,HERITAGE ASPHALT LLC,WARSAW,Indiana,2,-85.816873,41.23288,EIA815
-117.360794,47.729166,696,HOLLY ENERGY PARTNERS OPER LP,SPOKANE,Washington,5,-117.360794,47.729166,EIA815
-106.388788,31.770689,697,HOLLY ENERGY PARTNERS OPER LP,EL PASO TX,Texas,3,-106.388788,31.770689,EIA815
-105.774979,34.99775,698,HOLLY ENERGY PARTNERS OPER LP,MORIARTY,New Mexico,3,-105.774979,34.99775,EIA815
-98.492064,33.937491,699,HOLLY ENERGY PARTNERS OPER LP,WICHITA FALLS,Texas,3,-98.492064,33.937491,EIA815
-99.856134,32.459081,700,HOLLY ENERGY PARTNERS OPER LP,ABILENE TX,Texas,3,-99.856134,32.459081,EIA815
-104.395373,32.865898,701,NK ASPHALT PARTNERS,ARTESIA,New Mexico,3,-104.395373,32.865898,EIA815
-106.63103,35.12962,702,NK ASPHALT PARTNERS,ALBUQUERQUE,New Mexico,3,-106.63103,35.12962,EIA815
-112.211871,33.552584,703,NK ASPHALT PARTNERS,GLENDALE,Arizona,5,-112.211871,33.552584,EIA815
-103.105149,41.217325,704,HOLLY ENERGY PARTNERS OPER LP,SIDNEY,Nebraska,2,-103.105149,41.217325,EIA815
-103.907401,31.826232,705,HOLLY ENERGY PARTNERS OPER LP,ORLA TX,Texas,3,-103.907401,31.826232,EIA815
-72.098814,41.350764,706,HOP ENERGY LLC,NEW LONDONDDLC,Connecticut,1,-72.098814,41.350764,EIA815
-75.116184,40.012635,707,HOP ENERGY LLC,DIAMOND,Pennsylvania,1,-75.116184,40.012635,EIA815
-73.964338,41.928444,708,HOP ENERGY LLC,KOSCOHERITAGENERGY,New York,1,-73.964338,41.928444,EIA815
-71.393439,41.796407,709,THE HUDSON CO,HUDSON TERMINAL,Rhode Island,1,-71.393439,41.796407,EIA815
-71.389412,41.796195,710,HUDSON CO,TERMINAL ROAD,Rhode Island,1,-71.389412,41.796195,EIA815
-88.053239,30.686395,711,ALABAMA BULK TERMINAL,ALABAMA BULK TERMINAL,Alabama,3,-88.053239,30.686395,EIA815
-90.89518,32.334585,712,HUNT SOUTHLAND REFINING COMPANY,VICKSBURG,Mississippi,3,-90.89518,32.334585,EIA815
-89.436783,31.000997,713,HUNT SOUTHLAND REFINING CO,LUMBERTON TERMINAL,Mississippi,3,-89.436783,31.000997,EIA815
-96.611241,47.793207,714,HUSKY ENERGY,CROOKSTON,Minnesota,2,-96.611241,47.793207,EIA815
-92.302011,46.703349,715,HUSKY ENERGY,DULUTH,Minnesota,2,-92.302011,46.703349,EIA815
-89.38243,45.659992,716,HUSKY ENERGY,RHINELANDER,Wisconsin,2,-89.38243,45.659992,EIA815
-92.067497,46.690765,717,HUSKY ENERGY,SUPERIOR,Wisconsin,2,-92.067497,46.690765,EIA815
-90.095692,38.841082,718,HWRT OIL COMPANY LLC,HARTFORD,Illinois,2,-90.095692,38.841082,EIA815
-85.835552,39.021166,719,HWRT OIL CO LLC,SEYMOUR,Indiana,2,-85.835552,39.021166,EIA815
-92.177385,34.778325,720,HWRT OIL CO LLC,NORTH LITTLE ROCK,Arkansas,3,-92.177385,34.778325,EIA815
-88.374554,37.922865,721,HWRT OIL CO LLC,NORRIS CITY,Illinois,2,-88.374554,37.922865,EIA815
-108.702875,45.686636,722,WESTERN EMULSIONS INC,BILLINGS,Montana,4,-108.702875,45.686636,EIA815
-111.91435,40.86161,723,WESTERN EMULSIONS INC,WEI NORTH SALT LAKE,Utah,4,-111.91435,40.86161,EIA815
-111.907057,40.87471,724,WESTERN EMULSIONS INC,WEI WOODS CROSS,Utah,4,-111.907057,40.87471,EIA815
-90.5725,39.829722,725,MEREDOSIA TERMINAL,MEREDOSIA,Illinois,2,-90.5725,39.829722,EIA815
-95.0898,29.728607,726,INTERCONTINENTAL TERMINALS CO,DEER PARK,Texas,3,-95.0898,29.728607,EIA815
-95.1655631,29.7141602,727,INTERCONTINENTAL TERMINALS COMPANY,ITC PASADENA,Texas,3,-95.1655631,29.7141602,EIA815
-95.047234,29.707548,728,INTERGULF CORPORATION,INTERGULF MARINE LLC,Texas,3,-95.047234,29.707548,EIA815
-74.105793,40.658967,729,IMTT,BAYONNE,New Jersey,1,-74.105793,40.658967,EIA815
-90.32505,29.94035,730,INTERNATIONAL MATEX TANK TERMINALS,ST ROSE,Louisiana,3,-90.32505,29.94035,EIA815
-90.194554,29.918354,731,INTL MATEX TANK TERMINALS,AVONDALE,Louisiana,3,-90.194554,29.918354,EIA815
-90.068093,29.913415,732,INTL MATEX TANK TERMINALS,GRETNA,Louisiana,3,-90.068093,29.913415,EIA815
-122.368832,37.925251,733,IMTT-RICHMOND,RICHMOND,California,5,-122.368832,37.925251,EIA815
-76.3091,36.773369,734,INTL MATEX TANK TERMINALS,CHESAPEAKE,Virginia,1,-76.3091,36.773369,EIA815
-77.414009,37.51732,735,INTL MATEX TANK TERMINALS,RICHMOND,Virginia,1,-77.414009,37.51732,EIA815
-88.197671,41.410348,736,INTL MATEX TANK TERMINALS,IMTT IL JOLIET FACILITY,Illinois,2,-88.197671,41.410348,EIA815
-87.951915,41.687334,737,IMTT-ILLINOIS,IMTT-ILLINOIS,Illinois,2,-87.951915,41.687334,EIA815
-73.742173,42.64379,738,IPT LLC,RENSSELAER,New York,1,-73.742173,42.64379,EIA815
-93.206245,43.313012,739,MANLY TERMINAL LLC,MANLY,Iowa,2,-93.206245,43.313012,EIA815
-71.009299,42.396098,740,IRVING OIL TERMINALS INC,REVERE MARINE TERMINAL,Massachusetts,1,-71.009299,42.396098,EIA815
-70.768369,43.090839,741,IRVING OIL TERMINALS INC,PORTSMOUTH MARINE,New Hampshire,1,-70.768369,43.090839,EIA815
-68.900074,44.462155,742,IRVING OIL TERMINALS INC,SEARSPORT MARINE,Maine,1,-68.900074,44.462155,EIA815
-157.024,21.0933,743,ISLAND PETROLEUM INC,ISLAND PETROLEUM,Hawaii,5,-157.024,21.0933,EIA815
-155.054896,19.727229,744,ISLAND ENERGY SERVICES DOWNSTREAM,HILO,Hawaii,5,-155.054896,19.727229,EIA815
-157.874785,21.315854,745,ISLAND ENERGY SERVICES DOWNSTREAM,HONOLULU,Hawaii,5,-157.874785,21.315854,EIA815
-156.462131,20.893503,746,ISLAND ENERGY SERVICES DOWNSTREAM,KAHULUI,Hawaii,5,-156.462131,20.893503,EIA815
-159.587415,21.900767,747,ISLAND ENERGY SERVICES DOWNSTREAM,PORT ALLEN,Hawaii,5,-159.587415,21.900767,EIA815
-158.114663,21.313954,748,ISLAND ENERGY SVCS DOWNSTREAM,KAPOLEI,Hawaii,5,-158.114663,21.313954,EIA815
-81.374521,38.210593,749,BAKER OIL COMPANY,BAKER OIL COMPANY,West Virginia,1,-81.374521,38.210593,EIA815
-80.20083,35.37249,750,J T RUSSELL & SONS INC,ALBEMARLE,North Carolina,1,-80.20083,35.37249,EIA815
-96.382209,42.431445,751,JEBRO INCORPORATED,SIOUX CITY,Iowa,2,-96.382209,42.431445,EIA815
-96.57879,43.61192,752,JEBRO INCORPORATED,CORSON,South Dakota,2,-96.57879,43.61192,EIA815
-97.09102,31.554055,753,JEBRO INCORPORATED,WACO,Texas,3,-97.09102,31.554055,EIA815
-104.820174,41.140253,754,JEBRO INCORPORATED,CHEYENNE,Wyoming,4,-104.820174,41.140253,EIA815
-90.046791,29.839527,755,JOHN W STONE OIL DISTRIBUTOR LLC,VENICE,Louisiana,3,-90.046791,29.839527,EIA815
-90.059192,29.922387,756,JOHN W STONE OIL DSTR LLC,GRETNA,Louisiana,3,-90.059192,29.922387,EIA815
-89.355347,29.290591,757,JOHN W STONE OIL DISTRIBUTOR LLC,BELLE CHASSE,Louisiana,3,-89.355347,29.290591,EIA815
-159.356153,21.954921,758,KAUAI PETROLEUM CO LTD,KAUAI PETROLEUM CO LTD,Hawaii,5,-159.356153,21.954921,EIA815
-151.29162,60.690101,759,NIKISKI FUEL LLC,NIKISKI FUEL,Alaska,5,-151.29162,60.690101,EIA815
-97.603475,26.198044,760,KEY PETROL LLC,KEY PETROL LLC,Texas,3,-97.603475,26.198044,EIA815
-94.634138,30.142635,761,KEYERA ENERGY INC,KEI HULL TERMINAL,Texas,3,-94.634138,30.142635,EIA815
-123.158041,44.091219,762,SFPP LP,EUGENE,Oregon,5,-123.158041,44.091219,EIA815
-110.911133,32.178107,763,SFPP LP,TUCSON,Arizona,5,-110.911133,32.178107,EIA815
-119.746774,39.534224,764,SFPP LP,RENO,Nevada,5,-119.746774,39.534224,EIA815
-111.985249,33.585449,765,SFPP LP,PHOENIX,Arizona,5,-111.985249,33.585449,EIA815
-122.398775,37.692517,766,SFPP LP,BRISBANE,California,5,-122.398775,37.692517,EIA815
-121.811684,39.707342,767,SFPP LP,CHICO,California,5,-121.811684,39.707342,EIA815
-119.74571,36.674827,768,SFPP LP,FRESNO,California,5,-119.74571,36.674827,EIA815
-117.117762,32.786951,769,SFPP LP,MISSION VALLEY,California,5,-117.117762,32.786951,EIA815
-117.867108,33.80958,770,SFPP LP,ORANGE,California,5,-117.867108,33.80958,EIA815
-121.911811,37.391616,771,SFPP LP,SAN JOSE,California,5,-121.911811,37.391616,EIA815
-121.33638,38.572158,772,SFPP LP,BRADSHAW,California,5,-121.33638,38.572158,EIA815
-115.564909,32.825592,773,SFPP LP,IMPERIAL,California,5,-115.564909,32.825592,EIA815
-117.370231,34.058719,774,SFPP LP,COLTON,California,5,-117.370231,34.058719,EIA815
-90.224152,38.579908,775,KINDER MORGAN TRANSMIX LLC,ST LOUIS SOUTH,Missouri,2,-90.224152,38.579908,EIA815
-77.429561,37.479333,776,KINDER MORGAN TRANSMIX LLC,DEEPWATER,Virginia,1,-77.429561,37.479333,EIA815
-74.262438,40.527935,777,KINDERMORGAN,PERTH AMBOY,New Jersey,1,-74.262438,40.527935,EIA815
-95.203401,29.720438,778,KINDER MORGAN LIQ TRMNLS LLC,PASADENA,Texas,3,-95.203401,29.720438,EIA815
-75.094788,39.97906,779,KINDER MORGAN LIQ TERMLS LLC,PHILADELPHIA,Pennsylvania,1,-75.094788,39.97906,EIA815
-122.352211,47.579659,780,KINDER MORGAN ENERGY PARTNER LP,HARBOR ISLAND,Washington,5,-122.352211,47.579659,EIA815
-118.232153,33.807352,781,KINDER MORGAN LIQ TRMNLS LLC,CARSON,California,5,-118.232153,33.807352,EIA815
-74.212806,40.587881,782,KINDER MORGAN,CARTERET,New Jersey,1,-74.212806,40.587881,EIA815
-90.018361,42.003753,783,KINDER MORGAN LIQUID TERMINALS,ARGO,Illinois,2,-90.018361,42.003753,EIA815
-95.227449,29.73245,784,KM LIQUIDS TERMINALS LP,GALENA PARK,Texas,3,-95.227449,29.73245,EIA815
-122.675629,45.511795,785,KINDER MORGAN LIQ TRMNLS LLC,WILLBRIDGE,Oregon,5,-122.675629,45.511795,EIA815
-95.18271,29.718247,786,KM LIQUIDS TERMINALS LP,PASADENA TRUCK RACK,Texas,3,-95.18271,29.718247,EIA815
-75.216942,39.916764,787,KINDER MORGAN LIQ TERMINALS LLC,PT BREEZE,Pennsylvania,1,-75.216942,39.916764,EIA815
-87.801918,41.805724,788,KINDER MORGAN LIQ TERMLS LLC,ARGO HARLEM,Illinois,2,-87.801918,41.805724,EIA815
-73.938117,40.728234,789,KINDER MORGAN LIQ TERMLS LLC,BROOKLYN,New York,1,-73.938117,40.728234,EIA815
-74.226065,40.587439,790,KINDER MORGAN LIQ TERMLS LLC,CARTERET TRUCK RACK,New Jersey,1,-74.226065,40.587439,EIA815
-84.486858,33.804736,791,KINDER MORGAN LIQ TERMLS LLC,CHATTAHOOCHEE 1,Georgia,1,-84.486858,33.804736,EIA815
-84.482327,39.168769,792,KINDER MORGAN LIQ TERMLS LLC,CINCINNATI NORTH,Ohio,2,-84.482327,39.168769,EIA815
-76.584874,39.20944,793,KINDER MORGAN LIQ TERMLS LLC,CURTIS BAY,Maryland,1,-76.584874,39.20944,EIA815
-84.160278,39.785622,794,KINDER MORGAN LIQ TERMLS LLC,DAYTON,Ohio,2,-84.160278,39.785622,EIA815
-84.270389,33.910716,795,KINDER MORGAN LIQ TERMLS LLC,DORAVILLE 2,Georgia,1,-84.270389,33.910716,EIA815
-84.267215,33.911157,796,KINDER MORGAN LIQ TERMLS LLC,DORAVILLE 3,Georgia,1,-84.267215,33.911157,EIA815
-86.215999,39.802796,797,KINDER MORGAN LIQ TERMLS LLC,INDIANAPOLIS,Indiana,2,-86.215999,39.802796,EIA815
-90.095639,38.838345,798,KINDER MORGAN PHOENIX HOLDINGS LLC,WOOD RIVER TERMINAL,Illinois,2,-90.095639,38.838345,EIA815
-87.940308,42.00978,799,KINDER MORGAN LIQ TERMLS LLC,O`HARE,Illinois,2,-87.940308,42.00978,EIA815
-122.368592,37.913015,800,KINDER MORGAN LIQ TERMLS LLC,RICHMOND PRODUCTS TERMINAL,California,5,-122.368592,37.913015,EIA815
-89.053697,41.913498,801,KINDER MORGAN LIQ TERMLS LLC,ROCHELLE,Illinois,2,-89.053697,41.913498,EIA815
-92.509439,43.71048,802,KINDER MORGAN LIQ TERMLS LLC,SPRING VALLEY,Minnesota,2,-92.509439,43.71048,EIA815
-115.043298,36.251835,803,KINDER MORGAN CALNEV P L LLC,LAS VEGAS,Nevada,5,-115.043298,36.251835,EIA815
-116.887039,34.88147,804,KINDER MORGAN CALNEV P L LLC,BARSTOW,California,5,-116.887039,34.88147,EIA815
-82.432866,27.917141,805,KINDERMORGAN,TAMPA TERMINAL,Florida,1,-82.432866,27.917141,EIA815
-76.298075,36.784098,806,KINDERMORGAN SOUTHEAST TERMINALS LLC,CHESAPEAKE,Virginia,1,-76.298075,36.784098,EIA815
-77.183956,38.737651,807,KINDER MORGAN SOUTHEAST TERMINAL,NEWINGTON,Virginia,1,-77.183956,38.737651,EIA815
-81.371255,28.422421,808,KINDER MORGAN SE TRMNLS LLC,ORLANDO,Florida,1,-81.371255,28.422421,EIA815
-77.435372,37.46104,809,KINDER MORGAN SOUTHEAST TERMINAL,RICHMOND 1,Virginia,1,-77.435372,37.46104,EIA815
-77.427976,37.472201,810,KINDER MORGAN SOUTHEAST TERMINAL,RICHMOND 2,Virginia,1,-77.427976,37.472201,EIA815
-78.305249,35.551504,811,KINDER MORGAN SOUTHEAST TERMINAL,SELMA 2,North Carolina,1,-78.305249,35.551504,EIA815
-83.419849,33.985753,812,KINDER MORGAN SOUTHEAST TERMINAL,ATHENS,Georgia,1,-83.419849,33.985753,EIA815
-79.935473,36.074724,813,KINDER MORGAN SOUTHEAST TERMINAL,GREENSBORO # 2,North Carolina,1,-79.935473,36.074724,EIA815
-79.947422,32.822115,814,KINDER MORGAN SE TRMNLS LLC,CHARLESTON,South Carolina,1,-79.947422,32.822115,EIA815
-85.195097,35.07445,815,KINDER MORGAN SOUTHEAST TERMINAL,CHATTANOOGA,Tennessee,2,-85.195097,35.07445,EIA815
-79.923444,37.278767,816,KINDER MORGAN SOUTHEAST TERMINAL,ROANOKE 1,Virginia,1,-79.923444,37.278767,EIA815
-79.989675,37.213249,817,KINDER MORGAN SOUTHEAST TERMINAL,ROANOKE 2,Virginia,1,-79.989675,37.213249,EIA815
-80.93747,35.278362,818,KINDER MORGAN SOUTHEAST TERMINAL,CHARLOTTE 2,North Carolina,1,-80.93747,35.278362,EIA815
-80.938819,35.282976,819,KINDER MORGAN SOUTHEAST TERMINAL,CHARLOTTE 1,North Carolina,1,-80.938819,35.282976,EIA815
-79.926422,36.079056,820,KINDER MORGAN SOUTHEAST TERMINAL,GREENSBORO # 1,North Carolina,1,-79.926422,36.079056,EIA815
-78.306142,35.552004,821,KINDER MORGAN SOUTHEAST TERMINAL,SELMA 1,North Carolina,1,-78.306142,35.552004,EIA815
-80.927641,35.279188,822,KINDER MORGAN SOUTHEAST TERMINAL,CHARLOTTE 3,North Carolina,1,-80.927641,35.279188,EIA815
-78.298014,35.554821,823,KINDER MORGAN SOUTHEAST TERMINAL,SELMA 3,North Carolina,1,-78.298014,35.554821,EIA815
-78.300634,35.551177,824,KINDER MORGAN SOUTHEAST TERMINAL,SELMA 4,North Carolina,1,-78.300634,35.551177,EIA815
-81.931073,33.567501,825,KINDER MORGAN SOUTHEAST TERMINAL,NORTH AUGUSTA 2,South Carolina,1,-81.931073,33.567501,EIA815
-81.952332,33.594038,826,KINDER MORGAN SOUTHEAST TERMINAL,NORTH AUGUSTA 1,South Carolina,1,-81.952332,33.594038,EIA815
-81.886222,34.927239,827,KINDERMORGAN SOUTHEAST TERMINALS LLC,SPARTANBURG,South Carolina,1,-81.886222,34.927239,EIA815
-83.997531,35.960735,828,KINDER MORGAN SOUTHEAST TERMINAL,KNOXVILLE,Tennessee,2,-83.997531,35.960735,EIA815
-86.875969,33.460034,829,KINDER MORGAN SOUTHEAST TERMINAL,BIRMINGHAM,Alabama,3,-86.875969,33.460034,EIA815
-89.523919,31.62605,830,KINDER MORGAN SOUTHEAST TERMINAL,COLLINS,Mississippi,3,-89.523919,31.62605,EIA815
-77.190831,38.733769,831,KINDER MORGAN SOUTHEAST TERMINAL,NEWINGTON 2,Virginia,1,-77.190831,38.733769,EIA815
-93.9088,44.166,832,KINDER MORGAN COCHIN LLC,MANKATO MINNESOTA,Minnesota,2,-93.9088,44.166,EIA815
-85.860389,41.432174,833,KINDER MORGAN COCHIN LLC,MILFORD INDIANA,Indiana,2,-85.860389,41.432174,EIA815
-90.08607,29.910845,834,KINDER MORGAN,HARVEY,Louisiana,3,-90.08607,29.910845,EIA815
-97.097175,32.810913,835,KINDER MORGAN,EULESS LOADING FACILITY,Texas,3,-97.097175,32.810913,EIA815
-95.067028,29.711089,836,BATTLEGROUND OIL SPECIALTY TERMINAL,BOSTCO,Texas,3,-95.067028,29.711089,EIA815
-76.287846,36.793133,837,KINDER MORGAN VA LIQ TERMINALS LLC,SOUTH HILL,Virginia,1,-76.287846,36.793133,EIA815
-76.272628,36.83448,838,KINDER MORGAN VA LIQUIDS TERMINALS,NORFOLK,Virginia,1,-76.272628,36.83448,EIA815
-77.950443,34.208204,839,KINDER MORGAN TMNLS WILMINGTON LLC,KM WILMINGTON WOODBINE ST TERMINAL,North Carolina,1,-77.950443,34.208204,EIA815
-77.945644,34.261361,840,KINDER MORGAN TMNLS WILMINGTON LLC,KM WILMINGTON RIVER ROAD TERMINAL,North Carolina,1,-77.945644,34.261361,EIA815
-95.235322,29.732442,841,KINDER MORGAN GALENA PARK WEST LLC,GP WEST CHEMICAL,Texas,3,-95.235322,29.732442,EIA815
-99.996204,48.370344,842,KINDER MORGAN PRODUCTS TERMINALS LLC,MAXBASS,North Dakota,2,-99.996204,48.370344,EIA815
-83.504881,41.658993,843,DELTA FUELS INC,DELTA FUELS INC,Ohio,2,-83.504881,41.658993,EIA815
-95.212745,29.758862,844,GREENS PORT CRUDE BY RAIL,GREENS PORT CRUDE BY RAIL,Texas,3,-95.212745,29.758862,EIA815
-156.933777,20.83055,845,LANAI OIL COMPANY INC,LANAI OIL COMPANY INC,Hawaii,5,-156.933777,20.83055,EIA815
-85.451904,40.893401,846,LASSUS BROTHERS OIL INC,HUNTINGTON,Indiana,2,-85.451904,40.893401,EIA815
-80.935249,35.2795,847,LINCOLN TERMINAL COMPANY,CHARLOTTE,North Carolina,1,-80.935249,35.2795,EIA815
-85.201762,35.067132,848,LINCOLN TERMINAL COMPANY,CHATTANOOGA,Tennessee,2,-85.201762,35.067132,EIA815
-77.451965,38.284273,849,LINCOLN TERMINAL COMPANY,FREDERICKSBURG,Virginia,1,-77.451965,38.284273,EIA815
-91.434161,31.536967,850,LINCOLN TERMINAL COMPANY,LINCOLN TERMINAL COMPANY NATCHEZ,Mississippi,3,-91.434161,31.536967,EIA815
-95.158658,29.729373,851,MVP TERMINALLING LLC,PASADENA,Texas,3,-95.158658,29.729373,EIA815
-158.092533,21.309264,852,THE GAS COMPANY LLC,OAHU,Hawaii,5,-158.092533,21.309264,EIA815
-159.357597,21.968659,853,THE GAS COMPANY LLC,LIHUE BASEYARDKAUAI,Hawaii,5,-159.357597,21.968659,EIA815
-156.462326,20.894027,854,THE GAS COMPANY LLC,KAHULUI BASEYARDMAUI,Hawaii,5,-156.462326,20.894027,EIA815
-155.055509,19.72696,855,THE GAS COMPANY LLC,HILO BASEYARDHAWAII,Hawaii,5,-155.055509,19.72696,EIA815
-156.918114,20.826546,856,THE GAS COMPANY LLC,LANAI,Hawaii,5,-156.918114,20.826546,EIA815
-157.027999,21.081632,857,THE GAS COMPANY LLC,MOLOKAI,Hawaii,5,-157.027999,21.081632,EIA815
-85.141612,33.70398,858,IMTT EPIC LLC,IMTT BREMEN,Georgia,1,-85.141612,33.70398,EIA815
-83.655806,32.735143,859,IMTT EPIC LLC,IMTT MACON,Georgia,1,-83.655806,32.735143,EIA815
-86.388696,32.354865,860,IMTT EPIC LLC,IMTT MONTGOMERY,Alabama,3,-86.388696,32.354865,EIA815
-87.637395,32.987179,861,IMTT EPIC LLC,IMTT MOUNDVILLE,Alabama,3,-87.637395,32.987179,EIA815
-81.054142,32.071313,862,IMTT EPIC LLC,IMTT SAVANNAH,Georgia,1,-81.054142,32.071313,EIA815
-105.990748,32.726627,863,IMTT EPIC LLC,IMTT ALAMOGORDO,New Mexico,3,-105.990748,32.726627,EIA815
-81.053343,32.073183,864,IMTT EPIC LLC,IMTT SAVANNAH NORTH,Georgia,1,-81.053343,32.073183,EIA815
-95.387011,45.892736,865,MAGELLAN PIPELINE CO LP,ALEXANDRIA,Minnesota,2,-95.387011,45.892736,EIA815
